run_id,timestamp,backend,model,quant,input_tokens,output_tokens,concurrency,ttft_ms,tpot_ms,e2e_latency_ms,backend_latency_ms,tokens_per_second,status
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,814.7015770000507,12.729712140625793,814.7015770000507,814.7015770000507,78.55637181367088,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,815.6583529998898,12.744661765623277,815.6583529998898,815.6583529998898,78.46422434664707,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,814.8727730003884,12.732387078131069,814.8727730003884,814.8727730003884,78.5398679653388,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,818.0476159996033,12.781993999993801,818.0476159996033,818.0476159996033,78.23505471841756,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,816.9992569992246,12.765613390612884,816.9992569992246,816.9992569992246,78.33544455727791,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,815.8909339999809,12.748295843749702,815.8909339999809,815.8909339999809,78.44185703379993,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,813.8465439997162,12.716352249995566,813.8465439997162,813.8465439997162,78.63890369978928,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,814.1045740003392,12.7203839687553,814.1045740003392,814.1045740003392,78.61397914216035,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,815.2361399997972,12.73806468749683,815.2361399997972,815.2361399997972,78.50486118048683,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,820.7959869996557,12.82493729686962,820.7959869996557,820.7959869996557,77.97309077246602,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,811.5547870002047,12.680543546878198,811.5547870002047,811.5547870002047,78.8609728205372,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,815.8796120005718,12.748118937508934,815.8796120005718,815.8796120005718,78.44294557510666,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,816.8522360001589,12.763316187502483,816.8522360001589,816.8522360001589,78.34954374782119,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,815.7485720003024,12.746071437504725,815.7485720003024,815.7485720003024,78.45554647195421,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,815.7313389992851,12.74580217186383,815.7313389992851,815.7313389992851,78.45720391043612,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,815.7833349996508,12.746614609369544,815.7833349996508,815.7833349996508,78.4522032434352,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,814.7119209997982,12.729873765621846,814.7119209997982,814.7119209997982,78.55537442174712,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,814.8196450001706,12.731556953127665,814.8196450001706,814.8196450001706,78.54498893431393,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,818.6079010001777,12.790748453127776,818.6079010001777,818.6079010001777,78.1815078034363,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,818.5650799996438,12.790079374994434,818.5650799996438,818.5650799996438,78.18559765587344,success
matrix_llama_gguf-q4_k_m_1024in_64out_c1,2026-06-17T16:33:04.596109+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,1,819.6645860007266,12.807259156261352,819.6645860007266,819.6645860007266,78.08071873919324,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,1633.6248200004775,25.52538781250746,1633.6248200004775,1633.6248200004775,39.17668195074393,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,1593.1186929992691,24.89247957811358,1593.1186929992691,1593.1186929992691,40.17277575188766,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,1596.5347430001202,24.94585535937688,1596.5347430001202,1596.5347430001202,40.086819457329646,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,1586.9218899997577,24.795654531246214,1586.9218899997577,1586.9218899997577,40.3296472266885,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3260.1100319998295,50.939219249997336,3260.1100319998295,3260.1100319998295,19.63123924401437,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3260.070827999698,50.93860668749528,3260.070827999698,3260.070827999698,19.631475319592635,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3251.221532999807,50.800336453121986,3251.221532999807,3251.221532999807,19.684908995096706,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3231.1213339999085,50.48627084374857,3231.1213339999085,3231.1213339999085,19.807365117042,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,4089.2497710001408,63.8945276718772,4089.2497710001408,4089.2497710001408,15.650792586422767,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,4080.063033999977,63.75098490624964,4080.063033999977,4080.063033999977,15.686032168296242,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,4080.193161999887,63.75301815624823,4080.193161999887,4080.193161999887,15.68553189982572,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,4069.211859999996,63.581435312499934,4069.211859999996,4069.211859999996,15.727861365271865,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,4003.3690449999995,62.55264132812499,4003.3690449999995,4003.3690449999995,15.986535160912203,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3992.47205499978,62.382375859371564,3992.47205499978,3992.47205499978,16.03016855680998,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,4005.3315679997468,62.58330574999604,4005.3315679997468,4005.3315679997468,15.978702115780505,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3973.8741459996163,62.091783531244005,3973.8741459996163,3973.8741459996163,16.10519046367559,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3973.4143589994346,62.084599359366166,3973.4143589994346,3973.4143589994346,16.107054089399366,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3962.950782000007,61.92110596875011,3962.950782000007,3962.950782000007,16.149582349266705,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3942.836174999684,61.60681523437006,3942.836174999684,3942.836174999684,16.231970378532182,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3943.8710379999975,61.62298496874996,3943.8710379999975,3943.8710379999975,16.227711145559024,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3981.290417999844,62.20766278124756,3981.290417999844,3981.290417999844,16.07519002146869,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3960.381324000082,61.88095818750128,3960.381324000082,3960.381324000082,16.16006004577318,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3961.1742679999224,61.89334793749879,3961.1742679999224,3961.1742679999224,16.15682514072144,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3961.4174600001206,61.897147812501885,3961.4174600001206,3961.4174600001206,16.155833270850998,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3989.346315000148,62.33353617187731,3989.346315000148,3989.346315000148,16.042728544111775,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3989.144240999849,62.33037876562264,3989.144240999849,3989.144240999849,16.04354120420546,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3969.430105000356,62.02234539063056,3969.430105000356,3969.430105000356,16.12322129551498,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,3970.5951039995853,62.04054849999352,3970.5951039995853,3970.5951039995853,16.11849063520295,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,2065.786297000159,32.27791089062748,2065.786297000159,2065.786297000159,30.980939360929007,success
matrix_llama_gguf-q4_k_m_1024in_64out_c4,2026-06-17T16:33:31.632701+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,4,2056.0937589998503,32.12646498437266,2056.0937589998503,2056.0937589998503,31.12698519698423,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,2247.969839999314,35.12452874998928,2247.969839999314,2247.969839999314,28.470132855527783,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,6270.478759000071,97.9762306093761,6270.478759000071,6270.478759000071,10.206557180046303,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,2229.227617000106,34.831681515626656,2229.227617000106,2229.227617000106,28.70949539290449,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,2220.3704650000873,34.693288515626364,2220.3704650000873,2220.3704650000873,28.82401878823293,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,2199.0049850001014,34.359452890626585,2199.0049850001014,2199.0049850001014,29.10407226748376,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,6223.7971149997975,97.24682992187184,6223.7971149997975,6223.7971149997975,10.283111550303497,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,6234.413866000068,97.41271665625106,6234.413866000068,6234.413866000068,10.265600163157231,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,6208.368629000688,97.00575982813575,6208.368629000688,6208.368629000688,10.308666225301376,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,8072.404671000186,126.1313229843779,8072.404671000186,8072.404671000186,7.928244755855418,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,8071.298050999758,126.11403204687122,8071.298050999758,8071.298050999758,7.929331762450848,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,8036.84964400054,125.57577568750844,8036.84964400054,8036.84964400054,7.963319314773496,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,8038.374997000574,125.59960932813397,8038.374997000574,8038.374997000574,7.96180820425532,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,8052.740168999662,125.82406514061972,8052.740168999662,8052.740168999662,7.9476052445325935,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,8023.157462000199,125.36183534375311,8023.157462000199,8023.157462000199,7.976909378024919,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,8032.862734000446,125.51348021875697,8032.862734000446,8032.862734000446,7.9672717086412055,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,8004.198460000225,125.06560093750352,8004.198460000225,8004.198460000225,7.995803742227326,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,8024.053311999523,125.37583299999255,8024.053311999523,8024.053311999523,7.976018791436938,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,8001.93149900042,125.03017967188157,8001.93149900042,8001.93149900042,7.998068967223064,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,8008.270932999949,125.1292333281242,8008.270932999949,8008.270932999949,7.991737609210132,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,7975.962696999886,124.62441714062322,7975.962696999886,7975.962696999886,8.024109744654805,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,8029.4395519995305,125.45999299999266,8029.4395519995305,8029.4395519995305,7.97066838669486,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,8042.734621999443,125.6677284687413,8042.734621999443,8042.734621999443,7.957492446031925,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,8032.4323490003735,125.50675545313084,8032.4323490003735,8032.4323490003735,7.967698602275153,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,8001.9742519998545,125.03084768749773,8001.9742519998545,8001.9742519998545,7.998026235088811,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,7996.711832999608,124.94862239061888,7996.711832999608,7996.711832999608,8.003289519061395,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,7987.337931000184,124.80215517187787,7987.337931000184,7987.337931000184,8.012682141769085,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,7977.579839999635,124.64968499999429,7977.579839999635,7977.579839999635,8.022483169532645,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,7963.751037000293,124.43360995312958,7963.751037000293,7963.751037000293,8.036413959031407,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,6067.371551999713,94.80268049999552,6067.371551999713,6067.371551999713,10.54822495235298,success
matrix_llama_gguf-q4_k_m_1024in_64out_c8,2026-06-17T16:34:00.082512+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,8,6056.70203200043,94.63596925000672,6056.70203200043,6056.70203200043,10.566806764119754,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,10471.464530000048,163.61663328125076,10471.464530000048,10471.464530000048,6.1118480434751286,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,6407.7547690003485,100.12116826563044,6407.7547690003485,6407.7547690003485,9.98789783741746,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,2385.5727700001808,37.274574531252824,2385.5727700001808,2385.5727700001808,26.827938684090174,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,10445.385027999691,163.20914106249518,10445.385027999691,10445.385027999691,6.127107792431095,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,2347.2819410008015,36.67628032813752,2347.2819410008015,2347.2819410008015,27.265578489779788,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,2358.9609499995277,36.85876484374262,2358.9609499995277,2358.9609499995277,27.13058899936975,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,2339.9858559996574,36.562278999994646,2339.9858559996574,2339.9858559996574,27.35059266956927,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,6373.293701999501,99.5827140937422,6373.293701999501,6373.293701999501,10.041903447807718,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,14388.932820000264,224.82707531250412,14388.932820000264,14388.932820000264,4.447862867984314,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,10366.891734000092,161.98268334375143,10366.891734000092,10366.891734000092,6.17349940967363,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,6333.324143000027,98.95818973437542,6333.324143000027,6333.324143000027,10.105277821716527,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,6313.625804999901,98.65040320312346,6313.625804999901,6313.625804999901,10.13680600920583,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,10350.43252899959,161.7255082656186,10350.43252899959,10350.43252899959,6.183316476938172,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,14358.74402599984,224.3553754062475,14358.74402599984,14358.74402599984,4.457214355525326,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,14337.41038700009,224.02203729687642,14337.41038700009,14337.41038700009,4.463846557536611,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,14328.350394999688,223.88047492187013,14328.350394999688,14328.350394999688,4.466669102560106,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,16057.299644000523,250.89530693750817,16057.299644000523,16057.299644000523,3.985726206704517,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,16047.045794000041,250.73509053125065,16047.045794000041,16047.045794000041,3.9882730330295106,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,16015.556329999526,250.2430676562426,16015.556329999526,16015.556329999526,3.996114695067973,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,15982.40794999947,249.7251242187417,15982.40794999947,15982.40794999947,4.0044028534512615,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,16040.876969999772,250.63870265624644,16040.876969999772,16040.876969999772,3.989806799197769,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,16030.010206000043,250.46890946875067,16030.010206000043,16030.010206000043,3.992511494225048,success
matrix_llama_gguf-q4_k_m_1024in_64out_c16,2026-06-17T16:34:28.577698+00:00,llama,qwen2.5-7b-instruct-Q4_K_M,gguf-q4_k_m,1024,64,16,16020.01474699955,250.31273042186797,16020.01474699955,16020.01474699955,3.995002564650373,success
